Category,Outbreak,Location,Lat,Long,Date,Cases,Fatalities,Impact Scale,Source Citation,Source
Whooping Cough,Whooping Cough,U.S. (New York Niagara County),43.31195,-78.74762,1/2012-6/2012,15,0,Clst,"WGRZ ""Niagara County Report Increase in Pertussis Cases"" June 8 2012.",http://www.wgrz.com/news/article/170808/1/Niagara-County-Report-Increase-in-Pertussis-Cases
Whooping Cough,Whooping Cough,U.S. (North Dakota),47.55149,-101.00201,1/2009-12/2009,30,0,Clst,Whooping Cough Cases Up Bismark Tribune October 30 2012.,http://bismarcktribune.com/news/local/whooping-cough-cases-up/article_e20d196c-22c0-11e2-9f61-0019bb2963f4.html
Whooping Cough,Whooping Cough,U.S. (North Dakota),47.55149,-101.00201,1/2010-12/2010,58,0,Clst,Whooping Cough Cases Up Bismark Tribune October 30 2012.,http://bismarcktribune.com/news/local/whooping-cough-cases-up/article_e20d196c-22c0-11e2-9f61-0019bb2963f4.html
Whooping Cough,Whooping Cough,U.S. (Northampton Massachusetts,42.32509,-72.6412,6/2013,52,0,Clst,"Rodriguez Anaridis. ""Increase in whooping cough cases in Northampton."" Channel 22 WWLP News. June 4 2013.",http://www.wwlp.com/dpp/news/local/hampshire/increase-in-whooping-cough-cases-in-northampton
Whooping Cough,Whooping Cough,U.S. (Ohio),40.417287,-82.907123,1/2010,36,0,Clst,"The Buckelye Lake Beacon. ""Fairfield Medical sees increase in Pertussis cases."" July 242010.",http://www.buckeyelakebeacon.net/news/2010-07-24/News/Fairfield_Medical_sees_increase_in_Pertussis_cases.html
Whooping Cough,Whooping Cough,U.S. (Pennsylvania),40.44508,-80.00877,1/2012-5/2012,46,0,Clst,County Health Department Reports Growing Incidence of Whooping Cough. Patch. May 18 2012.,http://plum-oakmont.patch.com/articles/county-health-department-reports-growing-incidence-of-whooping-cough
Whooping Cough,Whooping Cough,U.S. (South Carolina),34.90462,-82.64834,3/2012,2,0,Clst,"WSPA. ""2 Cases Of Whooping Cough Confirmed In the Upstate."" March 23 2012.",http://www2.wspa.com/news/2012/mar/23/two-cases-whooping-cough-confirmed-upstate-ar-3464828/
Whooping Cough,Whooping Cough,U.S. (Texas),31.13268,-97.52993,4/2012,32,0,Clst,"KWTX. ""More Than 30 Cases Of Whooping Cough Now Confirmed Here."" April 9 2012.",http://www.kwtx.com/news/health/headlines/More_Than_20_Cases_Of_Whooping_Cough_Confirmed_Here_146687055.html
Whooping Cough,Whooping Cough,U.S. (Utah Box Elder County),41.756,-113.1918,4/2012,7,0,Clst,"Metcalf Dan Jr. ""Whooping cough outbreak reported in Cache Valley."" ABC 4 Salt Lake City April 19 2012.",http://www.abc4.com/content/news/state/story/Whooping-cough-outbreak-reported-in-Cache-Valley/ubfP7v8-jUOrCQcegXOTqQ.cspx
Whooping Cough,Whooping Cough,U.S. (Washington Grant County),47.19356,-119.29864,6/2012,13,0,Clst,"NCWTV ""Thirteen New Grant County Whooping Cough (Pertussis) Cases"" June 7 2012.",http://www.ncwtv.com/thirteen-new-grant-county-whooping-cough-pertussis-cases-2828/
Whooping Cough,Whooping Cough,U.S. (Wisconsin Pierce County),44.75089,-92.38136,6/2012,3,0,Clst,"River Falls Journal ""School district issues pertussis alert"" June 1 2012.",http://www.riverfallsjournal.com/event/article/id/102197/
Whooping Cough,Whooping Cough,U.S. (New Mexico),34.51994,-105.87009,1/2012-5/2012,112,1,Epd,NM Whoop Cough Cases Up As Fewer Get Shots. NECN.com. May 16 2012.,http://www.necn.com/05/16/12/NM-whoop-cough-cases-up-as-fewer-get-sho/landing_health.html?&apID0b788266a3e6414fa858d16378d59b61
Whooping Cough,Whooping Cough,Sudan (North Darfur),15.7662,24.90422,10/2013,58,2,Epd,"Radio Dabanga ""Whooping Cough Outbreak and measles cases in Darfur."" November 2 2013. ",https://www.radiodabanga.org/node/58229
Whooping Cough,Whooping Cough,U.S. (Indiana),40.551217,-85.602364,11/2010,500,2,Epd,"Fox59. ""Indiana experiencing largest outbreak of whooping cough since 1959."" November 22 2010.",http://www.fox59.com/news/wxin-indiana-experiencing-largest-o-11221005953577.story
Whooping Cough,Whooping Cough,Nicaragua (Jinotega),14.050776,-85.106437,4/2009,70,4,Epd,"Prez Sols Roberto. ""Minsa investiga supuesto brote de tosferina en zonas de Jinotega."" La Prensa.",http://archivo.laprensa.com.ni/archivo/2009/abril/04/noticias/nacionales/320734.shtml
Whooping Cough,Whooping Cough,Chile,-33.04565,-71.62036,1/2012-3/2012,643,5,Epd,"Nacional. ""Tos convulsiva: Se duplican casos y ya hay 5 guaguas fallecidas"" April 2 2012.",http://www.lanacion.cl/tos-convulsiva-se-duplican-casos-y-ya-hay-5-guaguas-fallecidas/noticias/2012-04-02/184026.html
Whooping Cough,Whooping Cough,U.K. (England and Wales),52.13066,-3.78371,1/2012-6/2012,2466,5,Epd,"Meikle James. ""Five infant deaths signal serious UK whooping cough outbreak."" the Guardian. July 27 2012.",http://www.guardian.co.uk/uk/2012/jul/27/infant-deaths-whooping-cough-epidemic
Whooping Cough,Whooping Cough,Colombia (Antioquia),7.19861,-75.34122,1/2012-11/2012,-1,6,Epd,"""Cincuenta menores de 2 meses de nacidos han muerto por tos ferina."" Caracol Radio November 18 2012.",http://www.caracol.com.co/noticias/bogota/cincuenta-menores-de-2-meses-de-nacidos-han-muerto-por-tos-ferina/20121118/nota/1797438.aspx
Whooping Cough,Whooping Cough,U.S. (California),36.888261,-119.417932,10/2010,5270,9,Epd,"KTLA News. ""10th California Baby Dies of Whooping Cough."" October 20 2010",http://www.ktla.com/health/ktla-whooping-cough-epidemic-record03378444.story
Whooping Cough,Whooping cough,U.S. (California),34.2642,-119.417932,9/2010,4100,9,Epd,"Wadsworth Jennifer. ""Whooping Cough Epidemic: What You Need to Know."" San Ramon Patch September 25 2010.",http://sanramon.patch.com/articles/whooping-cough-epidemic-what-you-need-to-know
Whooping Cough,Whooping Cough,Colombia,4.57087,-73.49992,1/2012-11/2012,-1,21,Epd,"""Cincuenta menores de 2 meses de nacidos han muerto por tos ferina."" Caracol Radio November 18 2012.",http://www.caracol.com.co/noticias/bogota/cincuenta-menores-de-2-meses-de-nacidos-han-muerto-por-tos-ferina/20121118/nota/1797438.aspx
Whooping Cough,Whooping Cough,Colombia (Bogota),4.59806,-74.07583,1/2012-11/2012,589,23,Epd,"""Pertussis - Colombia: Alert."" International Society for Infectious Diseases November 8 2011.",http://www.promedmail.org/direct.php?id20121108.1400201
Whooping Cough,Whooping Cough,Argentina,-38.4161,-63.61667,1/2012-5/2012,597,0,Epd,"Fernandez Marcela. ""En 2012 crecieron 90% los casos de tos convulsa."" LaVoz Ciudadanos. May 15 2012.",http://www.lavoz.com.ar/ciudadanos/2012-crecieron-90-casos-tos-convulsa
Whooping Cough,Whooping Cough,Argentina (Mendoza),-32.89018,-68.84405,1/2012-7/2012,71,0,Epd,Registran brote de tos convulsa Diariouno July 1 2012.,http://www.diariouno.com.ar/edimpresa/2012/07/01/nota304019.html
Whooping Cough,Whooping Cough,Australia,-20.91757,142.7028,1/2012-4/2012,1505,0,Epd,"King Rhianna. ""Whooping cough cases soar across WA."" WA Today April 17 2012.",http://www.watoday.com.au/wa-news/whooping-cough-cases-soar-across-wa-20120416-1x3co.html
Whooping Cough,Whooping Cough,Australia (Gladstone Region),-23.805604,151.254637,10/2010,65,0,Epd,"Downey Kelli. ""Whooping cough outbreak sweeps region."" The Observer October 20 2010.",http://www.gladstoneobserver.com.au/story/2010/10/20/outbreak-poses-a-risk-to-babies/
Whooping Cough,Whooping Cough,Australia (New South Wales),-33.28462,144.31641,1/2011-12/2011,13046,0,Epd,"NSW Government ""Pertussis notifications in NSW residents"" August 6 2012.",http://www.health.nsw.gov.au/data/diseases/pertussis.asp
Whooping Cough,Whooping Cough,Australia (New South Wales),-33.13755,146.42578,1/2012-8/2012,3722,0,Epd,"NSW Government ""Pertussis notifications in NSW residents"" August 6 2012.",http://www.health.nsw.gov.au/data/diseases/pertussis.asp
Whooping Cough,Whooping Cough,Australia (Western Australia),-26.71617,122.10205,1/2011-12/2011,3597,0,Epd,"Campbell Linda. ""Whooping cough cases on the rise."" IEWY News January 3 2012;",http://www.iewy.com/39153-whooping-cough-cases-on-the-rise.html
Whooping Cough,Whooping Cough,Canada (British Columbia),55.17887,-126.12305,11/2011-7/2012,247,0,Epd,"O'Connor Elaine. ""B.C. whooping cough outbreak slowing remains a concern to local officials."" The Province. July 25 2012.",http://www.theprovince.com/news/whooping%20cough%20outbreak%20slowing%20remains%20concern%20local%20officials/6982432/story.html
Whooping Cough,Whooping Cough,Canada (British Columbia),49.15794,-121.95147,12/2011-3/2012,140,0,Epd,"World First ""Canadian whooping cough warning."" February 28 2012.",http://www.world-first.co.uk/home/travel-insurance/medical-problems/canadian-whooping-cough-warning$44160.aspx
Whooping Cough,Whooping Cough,Canada (New Brunswick),46.56532,-66.46192,1/2012-5/2012,548,0,Epd,"Kunnen Noortje. ""New Brunswick Department of Health."" ProMED. May 23 2012.",http://www.promedmail.org/direct.php?id20120523.1142647
Whooping Cough,Whooping Cough,New Zealand,-44.55916,170.2002,5/2012-6/2012,328,0,Epd,Pertussis (Whooping Cough) Update Scoop Independent News July 5 2012.,http://www.scoop.co.nz/stories/GE1207/S00019/pertussis-whooping-cough-update.htm
Whooping Cough,Whooping Cough,New Zealand (Auckland),-36.84846,174.76333,5/2012,274,0,Epd,"Maas Amy. ""Whooping cough outbreak spreads."" Aukland Now May 31 2012.",http://www.stuff.co.nz/auckland/local-news/7023175/Whooping-cough-outbreak-spreads
Whooping Cough,Whooping Cough,New Zealand (Nelson),-41.27063,173.28397,09/2011-10/2011,67,0,Epd,"Stuff. ""Epidemic fears over whooping cough outbreak."" October 26 2011.",http://www.stuff.co.nz/national/health/5847536/Epidemic-fears-over-whooping-cough-outbreak
Whooping Cough,Whooping Cough,U.K.,54.80068,-2.0874,11/2012,1080,0,Epd,"Hacking Jamie. ""Whooping cough outbreak continues in UK."" The Westside Story. December 23 2012.",http://www.thewestsidestory.net/2012/12/23/whooping-cough-outbreak-continues-in-uk/
Whooping Cough,Whooping Cough,U.S. (California),36.778261,-119.417932,1/2010,1496,0,Epd,"Hollis Liz J. ""Vaccination gaps contribute to pertussis outbreak."" Fierce Vaccines July 29 2010.",http://www.fiercevaccines.com/story/vaccination-gaps-contribute-pertussis-outbreak/2010-07-29
Whooping Cough,Whooping Cough,U.S. (Colorado),39.64026,-106.3742,3/2012-12/2012,1510,0,Epd,"Centers for Disease Control and Prevention ""Pertussis (whooping cough) outbreaks"" January 9 2013.",http://www.cdc.gov/pertussis/outbreaks.html
Whooping Cough,Whooping Cough,U.S. (Florida Hillsborough County),27.99036,-82.30177,1/2012-4/2012,40,0,Epd,"Maher Irene. ""Whooping Cough Hits Hillsborough."" The Ledger. June 2 2012.",http://www.theledger.com/article/20120602/NEWS/120609903/1374
Whooping Cough,Whooping Cough,U.S. (Georgia),32.157435,-82.907123,1/2010,247,0,Epd,"Georgia Department of Public Health. ""Annual Vaccine Preventable Diseases Surveillance Report  Georgia 2010.""",http://health.state.ga.us/pdfs/epi/vpd/2010%20VPD%20Report.pdf
Whooping Cough,Whooping Cough,U.S. (Idaho),44.068202,-114.742041,1/2010,77,0,Epd,"Nadvornick Doug. ""North Idaho Suffers Through Whooping Cough Outbreak ."" OPB News July 22 2010.",http://news.opb.org/article/2009519-north-idaho-suffers-through-whooping-cough-outbreak/
Whooping Cough,Whooping Cough,U.S. (Illinois),42.304,-88.4016,08/2011-03/2012,313,0,Epd,"ABC News ""313 whooping cases confirmed in McHenry County."" March 7 2012.",http://abclocal.go.com/wls/story?sectionnews/local/illinois&id8572713
Whooping Cough,Whooping Cough,U.S. (Iowa),41.88618,-93.11531,1/2012-5/2012,270,0,Epd,"Hinz Tina. ""More pertussis cases reported in county."" Wateroo-Cedar Falls Courier. May 31 2012.",http://wcfcourier.com/news/local/more-pertussis-cases-reported-in-county/article_f7e2cc33-a86d-586c-ab02-a4fb634b50c3.html
Whooping Cough,Whooping Cough,U.S. (Kansas Johnson County),38.84541,-94.85206,1/2012 - 1/2013,491,0,Epd,"Johnson County Department of Health and Environment. ""Report only PCR positive pertussis results."" January 18 2013.",http://jcdhe.jocogov.org/subscribe/newsletter/epi/01/1116
Whooping Cough,Whooping Cough,U.S. (Maine),44.76504,-69.71938,1/2012-6/2012,80,0,Epd,"Farwell Jackie. ""Whooping cough spreads in Maine; health officials urge child vaccination."" Maine Sun Journal. June 6 2012.",http://www.sunjournal.com/news/maine/0001/11/30/whooping-cough-spreads-maine-health-officials-urge/1206060
Whooping Cough,Whooping Cough,U.S. (Maryland),39.03665,-76.64612,1/2012-7/2012,133,0,Epd,"Bellmyer Jane. ""Officials: Whooping cough cases on the rise."" Cecil Daily. July 22 2012.",http://www.cecildaily.com/news/local_news/article_ad08f7a6-d46c-11e1-9c05-0019bb2963f4.html
Whooping Cough,Whooping Cough,U.S. (Michigan),44.314844,-85.602364,7/2010,600,0,Epd,"Dillard Mechele R. ""CDC: Whooping cough cases increasing in California Michigan."" HULIQ November 27 2010.",http://www.huliq.com/10473/cdc-whooping-cough-cases-increasing-california-michigan
Whooping Cough,Whooping Cough,U.S. (Minnesota Olmsted County),43.99518,-92.38136,1/2012-7/2012,98,0,Epd,"Helms Aubrey. ""Pertussis still a threat in Olmsted County."" Fox 47. July 13 2012.",http://www.myfox47.com/story/18964061/pertussis-still-a-threat-in-olmsted-county
Whooping Cough,Whooping Cough,U.S. (Minnesota Wright County),45.15382,-94.6859,5/2010,46,0,Epd,"Herriman Robert. ""Whooping cough outbreak in Minnesota."" Examiner May 14 2010.",http://www.examiner.com/infectious-disease-in-national/whooping-cough-outbreak-minnesota
Whooping Cough,Whooping Cough,U.S. (Minnesota),45.02089,-93.50946,1/2012-5/2012,654,0,Epd,"Benson Lorna. ""Health Officials Count Surging Number of Pertussis Cases."" MPRNews. May 17 2012.",http://minnesota.publicradio.org/display/web/2012/05/17/pertussis-whooping-cough/
Whooping Cough,Whooping Cough,U.S. (Minnesota),45.02089,-93.50946,1/2012-12/2012,4433,0,Epd,"Centers for Disease Control and Prevention ""Pertussis (whooping cough) outbreaks"" January 9 2013.",http://www.cdc.gov/pertussis/outbreaks.html
Whooping Cough,Whooping Cough,U.S. (Montana),48.42415,-114.15315,6/2012-5/2013,225,0,Epd,"""Pertussis reports pour in from around MT."" KPAX 8. September 3 2013.",http://www.kpax.com/news/pertussis-reports-pour-in-from-around-mt/
Whooping Cough,Whooping Cough,U.S. (Montana),46.55886,-112.5,1/2012-7/2012,355,0,Epd,"Montana DPHHS ""Montana DPHHS Pertussis Update: 7/20/2012"" July 20 2012.",http://www.dphhs.mt.gov/publichealth/immunization/documents/MontanaPertussisUpdate.pdf
Whooping Cough,Whooping Cough,U.S. (New Mexico),35.1107,-106.60999,1/2013-9/2013,331,0,Epd,"Clark Carol A. ""More than 300 Cases of Pertussis Reported in New Mexico."" Los Alamos Daily Post. August 30 2013.",http://www.ladailypost.com/content/more-300-cases-pertussis-reported-new-mexico
Whooping Cough,Whooping Cough,U.S. (New York),40.84288,-73.29289,01/2012-07/2012,1288,0,Epd,"The Republic ""Schumer says government should provide free whooping cough vaccinations as NY cases triple"" July 22 2012.",http://www.therepublic.com/view/story/5f708205499f42468aa928c633fad1de/NY--Whooping-Cough-Schumer
Whooping Cough,Whooping Cough,U.S. (North Carolina),36.01174,-79.42538,12/2011-2/2012,82,0,Epd,"McGowan Molly. ""Whooping cough outbreak climbs to 82 cases."" Times-News February 25 2012.",http://www.thetimesnews.com/articles/pertussis-52838-department-outbreak.html
Whooping Cough,Whooping Cough,U.S. (North Carolina),35.77959,-78.63818,1/2013-8/2013,326,0,Epd,"""Pertussis outbreak continues in North Carolina."" Healio. August 28 2013.",http://www.healio.com/pediatrics/respiratory-infections/news/online/%7B7807cb8d-980c-4c34-899b-63cdd8554a2f%7D/pertussis-outbreak-continues-in-north-carolina
Whooping Cough,Whooping Cough,U.S. (North Dakota),47.55149,-101.00201,1/2011-12/2011,70,0,Epd,Whooping Cough Cases Up Bismark Tribune October 30 2012.,http://bismarcktribune.com/news/local/whooping-cough-cases-up/article_e20d196c-22c0-11e2-9f61-0019bb2963f4.html
Whooping Cough,Whooping Cough,U.S. (North Dakota),47.55149,-101.00201,1/2012-10/2012,179,0,Epd,Whooping Cough Cases Up Bismark Tribune October 30 2012.,http://bismarcktribune.com/news/local/whooping-cough-cases-up/article_e20d196c-22c0-11e2-9f61-0019bb2963f4.html
Whooping Cough,Whooping Cough,U.S. (Ohio),39.89121,-83.67739,1/2013-11/2013,901,0,Epd,"Latta Tiffany Y. ""Clark pertussis cases still rising."" Springfield News Sun. December 8 2013.",http://www.springfieldnewssun.com/news/news/local/clark-pertussis-cases-still-rising/ncDhn/
Whooping Cough,Whooping Cough,U.S. (Oregon),43.80413,-120.5542,1/2012-7/2012,458,0,Epd,"Malee Patrick. ""Officials call pertussis alert: A public health official says low vaccination rates leave children vulnerable against whooping cough."" The Register-Guard.July 10 2012.",http://www.registerguard.com/web/newslocalnews/28363316-41/health-county-cases-lane-pertussis.html.csp
Whooping Cough,Whooping Cough,U.S. (Texas),30.26382,-97.77139,1/2013-12/2013,3482,0,Epd,"Karnes Cliff. ""Record Cases of Pertussis Reported Across the State Three Reported in Brown County."" Brownwood News. Decemebr 20 2013. ",http://www.brownwoodnews.com/index.php?optioncom_content&viewarticle&id14057
Whooping Cough,Whooping Cough,U.S. (Utah Utah County),41.53801,-111.57068,1/2012-6/2012,96,0,Epd,"Fieldsted Paige. ""Whooping cough cases continue to rise in Utah County."" Daily Herald. June 6 2012.",http://www.heraldextra.com/news/local/whooping-cough-cases-continue-to-rise-in-utah-county/article_a1febe87-378d-5bb6-b41e-1a4c39e3fed5.html
Whooping Cough,Whooping Cough,U.S. (Utah),40.96288,-112.09533,1/2012-12/2012,1497,0,Epd,"Williams Melinda. ""Adults also need  pertussis vaccine."" The Davis Clipper. March 4 2013.",http://www.davisclipper.com/view/full_story/21844561/article-Adults-also-need--pertussis-vaccine?instancesecondary_stories_left_column
Whooping Cough,Whooping Cough,U.S. (Vermont),44.5588,-72.57784,1/2012-12/2012,632,0,Epd,"Centers for Disease Control and Prevention ""Pertussis (whooping cough) outbreaks"" January 9 2013.",http://www.cdc.gov/pertussis/outbreaks.html
